3.162277660168379080e+05,1.114851951599121094e+00,1.857362031936645508e+00,1.854858875274658203e+00,1.850439548492431641e+00,1.847547531127929688e+00,1.843205690383911133e+00,1.849039793014526367e+00,1.852076530456542969e+00,1.852269172668457031e+00,1.842302322387695312e+00,1.841432332992553711e+00,1.855446338653564453e+00,1.843553304672241211e+00,1.856153011322021484e+00,1.849788188934326172e+00,1.851306438446044922e+00,1.849073171615600586e+00,1.844971656799316406e+00,1.846289873123168945e+00,1.855421543121337891e+00
1.000000000000000000e+05,3.858880996704101562e-01,6.318178176879882812e-01,6.264953613281250000e-01,6.249585151672363281e-01,6.573157310485839844e-01,6.303234100341796875e-01,6.378071308135986328e-01,6.231224536895751953e-01,6.290550231933593750e-01,6.286630630493164062e-01,6.284348964691162109e-01,6.291441917419433594e-01,6.300277709960937500e-01,6.355381011962890625e-01,6.253616809844970703e-01,6.248757839202880859e-01,6.236588954925537109e-01,6.237611770629882812e-01,6.372642517089843750e-01,6.242742538452148438e-01
3.162277660168379225e+04,1.541736125946044922e-01,2.259156703948974609e-01,2.265126705169677734e-01,2.242507934570312500e-01,2.335975170135498047e-01,2.285163402557373047e-01,2.288851737976074219e-01,2.300882339477539062e-01,2.311768531799316406e-01,2.279527187347412109e-01,2.293047904968261719e-01,2.243614196777343750e-01,2.255437374114990234e-01,2.276601791381835938e-01,2.273077964782714844e-01,2.270829677581787109e-01,2.273187637329101562e-01,2.254595756530761719e-01,2.290921211242675781e-01,2.309410572052001953e-01
1.000000000000000000e+04,9.110641479492187500e-02,1.221930980682373047e-01,1.021633148193359375e-01,1.008441448211669922e-01,1.016871929168701172e-01,1.038694381713867188e-01,1.031064987182617188e-01,1.042447090148925781e-01,1.024389266967773438e-01,1.024944782257080078e-01,1.035346984863281250e-01,1.029291152954101562e-01,1.029052734375000000e-01,1.032164096832275391e-01,1.014761924743652344e-01,1.007471084594726562e-01,1.041715145111083984e-01,1.041238307952880859e-01,1.036291122436523438e-01,1.068894863128662109e-01
3.162277660168379498e+03,5.966091156005859375e-02,6.980228424072265625e-02,6.964087486267089844e-02,6.996035575866699219e-02,7.168745994567871094e-02,7.169318199157714844e-02,7.005977630615234375e-02,6.921100616455078125e-02,7.019686698913574219e-02,6.927633285522460938e-02,6.965589523315429688e-02,6.873631477355957031e-02,7.235383987426757812e-02,7.312059402465820312e-02,7.001614570617675781e-02,7.041096687316894531e-02,7.141494750976562500e-02,6.970000267028808594e-02,6.967806816101074219e-02,7.018184661865234375e-02
1.000000000000000000e+03,4.789781570434570312e-02,5.242776870727539062e-02,5.162858963012695312e-02,5.228853225708007812e-02,4.878830909729003906e-02,5.182147026062011719e-02,5.138850212097167969e-02,5.033159255981445312e-02,4.999971389770507812e-02,5.033993721008300781e-02,5.092763900756835938e-02,5.114531517028808594e-02,5.241084098815917969e-02,5.052876472473144531e-02,5.154418945312500000e-02,5.081224441528320312e-02,5.135941505432128906e-02,5.183768272399902344e-02,5.166673660278320312e-02,5.161285400390625000e-02
3.162277660168379612e+02,4.347777366638183594e-02,4.502224922180175781e-02,4.362082481384277344e-02,4.585146903991699219e-02,4.347157478332519531e-02,4.542851448059082031e-02,4.432725906372070312e-02,4.324936866760253906e-02,4.417872428894042969e-02,4.363226890563964844e-02,4.624342918395996094e-02,4.618477821350097656e-02,4.721474647521972656e-02,4.464864730834960938e-02,4.414296150207519531e-02,4.382133483886718750e-02,4.396796226501464844e-02,4.566454887390136719e-02,4.634046554565429688e-02,4.381799697875976562e-02
1.000000000000000000e+02,4.199123382568359375e-02,4.207730293273925781e-02,4.772686958312988281e-02,4.242515563964843750e-02,4.225111007690429688e-02,4.099798202514648438e-02,4.038643836975097656e-02,4.250454902648925781e-02,4.094386100769042969e-02,4.096627235412597656e-02,4.084205627441406250e-02,4.212617874145507812e-02,4.082417488098144531e-02,4.609131813049316406e-02,4.367971420288085938e-02,4.343008995056152344e-02,4.107356071472167969e-02,4.110264778137207031e-02,3.944373130798339844e-02,4.069614410400390625e-02
3.162277660168379256e+01,4.281830787658691406e-02,4.654264450073242188e-02,4.604172706604003906e-02,4.684400558471679688e-02,4.110264778137207031e-02,4.480552673339843750e-02,4.553270339965820312e-02,4.165959358215332031e-02,3.903222084045410156e-02,4.105353355407714844e-02,4.002165794372558594e-02,4.147696495056152344e-02,4.131364822387695312e-02,4.318833351135253906e-02,4.098153114318847656e-02,3.982448577880859375e-02,3.954863548278808594e-02,3.972816467285156250e-02,3.931713104248046875e-02,4.340291023254394531e-02
1.000000000000000000e+01,4.154539108276367188e-02,3.970193862915039062e-02,4.194831848144531250e-02,4.047751426696777344e-02,4.469728469848632812e-02,4.343342781066894531e-02,4.117226600646972656e-02,4.515790939331054688e-02,4.312777519226074219e-02,4.008436203002929688e-02,3.890800476074218750e-02,3.822255134582519531e-02,4.158496856689453125e-02,4.182195663452148438e-02,4.031515121459960938e-02,4.619383811950683594e-02,4.338836669921875000e-02,4.262280464172363281e-02,4.181575775146484375e-02,4.041862487792968750e-02
